,Speed,TimeSinceLast,DistinctIds,VideoForumThreads,DurationOfVideoActivity,SelectiveNumOfEvents,ProblemID,UserID,SubmissionNumber
0,13643.0,27286.0,1.0,10.0,56.0,6.0,0,730a65f226b0663226b38ae00ccab79a,1
1,1906614.5,3813229.0,25.0,381.0,3560206.0,196.0,0,7f7c4dadd4d846382b5db460a0974fe9,2
2,1998439.0,3996878.0,14.0,0.0,3975602.0,39.0,0,901c0195edc44042cf1ca29a73748440,1
3,30525.3333333,91576.0,5.0,0.0,1939.0,39.0,0,14ee173ca0c0006f5f6f049b633272f0,1
4,29985.3333333,89956.0,1.0,0.0,74.0,5.0,0,14ee173ca0c0006f5f6f049b633272f0,3
5,28185.5,56371.0,0.0,4.0,0.0,0.0,0,384d1d3f966a25310d3d400b0f0dc67a,1
6,262581.5,525163.0,7.0,83.0,351692.0,40.0,0,3a9ed023a7ffd4fbe0b8b8c0ef6c646d,2
7,1067767.33333,3203302.0,16.0,526.0,2800951.0,1.0,0,2abd2d4c1d53a253ac182c3df6786bb1,1
8,229201.333333,687604.0,0.0,427.0,0.0,0.0,0,2abd2d4c1d53a253ac182c3df6786bb1,2
9,89848.5,179697.0,6.0,120.0,178473.0,71.0,0,f1509eb9d24472ffbdb0653b04da2c14,3
10,1183.0,2366.0,0.0,14.0,0.0,0.0,0,c117fd1d72455e765769f9a0c65dc836,3
11,647242.0,1294484.0,7.0,181.0,234389.0,16.0,0,3038c17eb0ce9931fc27ac6e015ced6d,1
12,298180.0,596360.0,5.0,0.0,594820.0,37.0,0,ee9ad45bd646541986f47b3791b3b61f,1
13,306133.6,1530668.0,13.0,1140.0,1398223.0,294.0,0,d81f52097309001cfb90a9bcb17d2d14,4
14,656556.4,3282782.0,16.0,1518.0,2336341.0,432.0,0,d81f52097309001cfb90a9bcb17d2d14,12
15,257858.6,1289293.0,3.0,0.0,76940.0,59.0,0,d81f52097309001cfb90a9bcb17d2d14,13
16,57931.4,289657.0,3.0,0.0,197203.0,56.0,0,d81f52097309001cfb90a9bcb17d2d14,14
17,819532.5,1639065.0,3.0,0.0,1638570.0,51.0,0,f7debdd7a0929d927d33ac8a53ac9505,5
18,203014.0,609042.0,4.0,0.0,4493.0,59.0,0,8acf378e593478795e111ef9f88c1918,1
19,122353.333333,367060.0,12.0,0.0,285842.0,254.0,0,8acf378e593478795e111ef9f88c1918,2
20,333767.0,667534.0,5.0,0.0,5835.0,59.0,0,6f87c94663a21993bfec2c2c060e60cc,2
21,1287910.5,2575821.0,2.0,0.0,1106177.0,37.0,0,e5832b5bca443aedab6285a57cc88893,1
22,316589.0,633178.0,4.0,0.0,26.0,0.0,0,afc400edb06ed83d0b597ef28b3c2baa,1
23,45979.0,91958.0,9.0,0.0,386.0,16.0,0,ba0fcffcfcea8c810970dfa4509cbc9c,1
24,4952.5,9905.0,1.0,5.0,0.0,0.0,0,2f442f9568957d49e8255e45752b135b,3
25,2388081.0,4776162.0,23.0,1443.0,3979488.0,763.0,0,17b46a6f879253c70ea7aaba260f417c,2
26,1581786.0,3163572.0,5.0,316.0,10757.0,31.0,0,95a8908e60888df3c52d999a3977d595,5
27,14368.5,28737.0,4.0,0.0,3794.0,30.0,0,9c5e154703a328527aec012787418b32,1
28,1811846.0,3623692.0,19.0,392.0,3277559.0,134.0,0,e5ec801c36b4070b39f4430898da24ed,2
29,90701.0,181402.0,18.0,87.0,6425.0,19.0,1,fdadbeb634aefddfde792fe95a029e44,3
30,220.0,440.0,0.0,11.0,0.0,0.0,1,82698188a2165b2c416d058d02a4b8a8,1
31,619.5,1239.0,0.0,6.0,0.0,0.0,1,1f0f996e8732a4a9b5a772807fbbbf7c,3
32,131.0,262.0,0.0,2.0,0.0,0.0,1,e52a5d3ed924768cca137b57a07b7152,1
33,211.5,423.0,0.0,4.0,0.0,0.0,1,091e1715590612a08e37d7581f9627ab,1
34,6335.0,12670.0,0.0,17.0,0.0,0.0,1,feb289ffe71255290634046a778f286f,9
35,199.5,399.0,0.0,5.0,0.0,0.0,1,730a65f226b0663226b38ae00ccab79a,2
36,254.0,508.0,0.0,7.0,0.0,0.0,1,b10cec6c961b3d24a019a42d96c5b656,3
37,467.0,934.0,0.0,9.0,0.0,0.0,1,c545dddcb6da8ff2ce1419bcc53e9a5c,3
38,625.5,1251.0,0.0,6.0,0.0,0.0,1,de103396d1946ef88adafeb90d120538,4
39,4219.5,8439.0,0.0,18.0,0.0,0.0,1,4ae6bc295263f9263cce7a992f67ec75,1
40,203.0,406.0,0.0,8.0,0.0,0.0,1,87a2ff2ab8d415ae9bb1b483f59ac7e1,1
41,197.5,395.0,0.0,9.0,0.0,0.0,1,39fd14ad7d5ca0fb4123f777840abb11,1
42,809.5,1619.0,0.0,24.0,0.0,0.0,1,dca23ec20158b03b5e6dc32fc6be829f,4
43,163.333333333,490.0,0.0,5.0,0.0,0.0,1,066678f6e8a8017a71b0d8d204e0a299,2
44,2055.0,6165.0,0.0,19.0,0.0,0.0,1,066678f6e8a8017a71b0d8d204e0a299,4
45,2799.0,5598.0,0.0,10.0,0.0,0.0,1,b81f196dfa0ce503d615f5b18576fa52,5
46,322158.0,644316.0,4.0,198.0,69061.0,127.0,1,9c5dde73b058a83dcc4415eb053329a6,1
47,555366.5,1110733.0,18.0,53.0,1031234.0,14.0,1,a5c1c99037f5de02ce8cf68e536cf064,8
48,110.0,440.0,0.0,10.0,0.0,0.0,1,1b162bec4da40c41fc9462088dfce575,8
49,56682.0,226728.0,6.0,0.0,914.0,15.0,1,1b162bec4da40c41fc9462088dfce575,10
50,190813.25,763253.0,0.0,31.0,0.0,0.0,1,1b162bec4da40c41fc9462088dfce575,15
51,121.0,363.0,0.0,20.0,0.0,0.0,1,e586c0b45a1556cc71eda8c48251356d,1
52,329.0,987.0,0.0,16.0,0.0,0.0,1,e586c0b45a1556cc71eda8c48251356d,3
53,62.6666666667,188.0,0.0,4.0,0.0,0.0,1,9a92234e628b9125ee9f2f2550da5881,3
54,329.333333333,988.0,0.0,20.0,0.0,0.0,1,9a92234e628b9125ee9f2f2550da5881,4
55,9031.5,18063.0,9.0,0.0,1346.0,0.0,1,7f87937060f5160a38606a4aa453f266,2
56,65.6666666667,197.0,0.0,5.0,0.0,0.0,1,a46db07dbac1e73fc13519d987c52ad3,2
57,200.0,600.0,0.0,2.0,0.0,0.0,1,a46db07dbac1e73fc13519d987c52ad3,3
58,83.3333333333,250.0,0.0,13.0,0.0,0.0,1,296e023dbc622c0263796c80512f8085,1
59,370209.0,1110627.0,11.0,138.0,513966.0,4.0,1,296e023dbc622c0263796c80512f8085,2
60,50.0,150.0,0.0,8.0,0.0,0.0,1,81615f035a4f7504e652a52d4c74d03c,2
61,61.3333333333,184.0,0.0,10.0,0.0,0.0,1,81615f035a4f7504e652a52d4c74d03c,5
62,2802.5,5605.0,0.0,12.0,0.0,0.0,1,c0c92b37109a2bdadef814957a6801d2,5
63,7230.4,36152.0,0.0,14.0,0.0,0.0,1,534950181406c582afb5932fbf227176,3
64,19686.6,98433.0,1.0,23.0,3.0,2.0,1,534950181406c582afb5932fbf227176,16
65,302.4,1512.0,0.0,4.0,0.0,0.0,1,534950181406c582afb5932fbf227176,17
66,406.8,2034.0,0.0,2.0,0.0,0.0,1,534950181406c582afb5932fbf227176,19
67,24571.5,49143.0,3.0,0.0,48163.0,26.0,1,3de2afa83615bee18b2fd128e526d1b1,1
68,5166.5,10333.0,5.0,0.0,9726.0,32.0,1,f7e35f01a315f9110ebd46776c6041f2,1
69,676.75,2707.0,0.0,3.0,0.0,0.0,1,644a0062c8e275ad6066e7bbe8c40a45,6
70,154.25,617.0,0.0,10.0,0.0,0.0,1,644a0062c8e275ad6066e7bbe8c40a45,7
71,765.25,3061.0,0.0,8.0,0.0,0.0,1,644a0062c8e275ad6066e7bbe8c40a45,8
72,19252.0,57756.0,0.0,28.0,0.0,0.0,1,c356a6bc9a8d3605fad5638dde9f798b,2
73,84.6666666667,254.0,0.0,5.0,0.0,0.0,1,c356a6bc9a8d3605fad5638dde9f798b,4
74,108.428571429,759.0,0.0,5.0,0.0,0.0,1,3a9ed023a7ffd4fbe0b8b8c0ef6c646d,8
75,12140.4285714,84983.0,0.0,4.0,0.0,0.0,1,3a9ed023a7ffd4fbe0b8b8c0ef6c646d,11
76,120.285714286,842.0,0.0,4.0,0.0,0.0,1,3a9ed023a7ffd4fbe0b8b8c0ef6c646d,35
77,50.0,350.0,0.0,3.0,0.0,0.0,1,3a9ed023a7ffd4fbe0b8b8c0ef6c646d,41
78,26.0,182.0,0.0,2.0,0.0,0.0,1,3a9ed023a7ffd4fbe0b8b8c0ef6c646d,42
79,9294.85714286,65064.0,1.0,15.0,785.0,9.0,1,3a9ed023a7ffd4fbe0b8b8c0ef6c646d,43
80,230.0,460.0,0.0,8.0,0.0,0.0,1,e6fcda194d63c660ea67b6c51721c440,2
81,117.5,470.0,0.0,9.0,0.0,0.0,1,90fa43593a618053390a5c4cfab3a403,2
82,55.0,220.0,0.0,5.0,0.0,0.0,1,90fa43593a618053390a5c4cfab3a403,3
83,600349.75,2401399.0,15.0,429.0,1741827.0,117.0,1,90fa43593a618053390a5c4cfab3a403,10
84,138.666666667,416.0,0.0,8.0,0.0,0.0,1,21452e6c5e6e489e03c0225021902376,2
85,331.0,993.0,0.0,10.0,0.0,0.0,1,21452e6c5e6e489e03c0225021902376,5
86,205.25,821.0,0.0,13.0,0.0,0.0,1,6eda6fb9e5b8c0498af7a1f42f9179f5,3
87,171.5,686.0,0.0,3.0,0.0,0.0,1,6eda6fb9e5b8c0498af7a1f42f9179f5,5
88,104.0,416.0,0.0,3.0,0.0,0.0,1,6eda6fb9e5b8c0498af7a1f42f9179f5,7
89,40.4,404.0,0.0,8.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,5
90,30.1,301.0,0.0,13.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,6
91,35.0,350.0,0.0,3.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,7
92,34.4,344.0,0.0,4.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,9
93,27.2,272.0,0.0,1.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,11
94,167.4,1674.0,0.0,7.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,14
95,109.2,1092.0,0.0,4.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,15
96,1025.6,10256.0,0.0,49.0,0.0,0.0,1,e1a8633352a677b880efde62e20285cf,16
97,371061.3,3710613.0,18.0,857.0,3350049.0,280.0,1,e1a8633352a677b880efde62e20285cf,17
98,191.5,383.0,0.0,4.0,0.0,0.0,1,21ce9ca6ab926334b78d5913b3c59970,2
99,161.5,323.0,0.0,3.0,0.0,0.0,1,d7ac5c06fdf5c58a73f96fa657f3e7cc,1
100,1822163.0,3644326.0,23.0,1037.0,1886164.0,668.0,1,87fd96bf411613786d481f52535ba0a2,3
101,258.5,517.0,0.0,3.0,0.0,0.0,1,57d380308157a4341d4dd5fc9c4622d8,3
102,59.0,177.0,0.0,1.0,0.0,0.0,1,f76312fccb693090a7c349f401b1aab1,2
103,68.3333333333,205.0,0.0,6.0,0.0,0.0,1,f76312fccb693090a7c349f401b1aab1,3
104,926100.5,1852201.0,15.0,442.0,1817474.0,339.0,1,24af31e0682a0d1bdf39eea17760cb6c,1
105,185.5,371.0,0.0,6.0,0.0,0.0,1,9be837d564383390f7d231688eaa6efb,4
106,367.0,734.0,0.0,22.0,0.0,0.0,1,18a522d203cc1351c8121380f60a2c84,1
107,280.0,840.0,0.0,3.0,0.0,0.0,1,644a3b82f1a17812a04d80cea1b70a47,5
108,120.333333333,361.0,0.0,5.0,0.0,0.0,1,644a3b82f1a17812a04d80cea1b70a47,6
109,1576.5,3153.0,0.0,16.0,0.0,0.0,1,e05a1b648a1fac69c648d42077b79530,8
110,810.333333333,2431.0,0.0,8.0,0.0,0.0,1,68ee5845aa82e8d7b85606a5ffafac77,1
111,384.666666667,1154.0,0.0,8.0,0.0,0.0,1,68ee5845aa82e8d7b85606a5ffafac77,2
112,238.0,476.0,0.0,5.0,0.0,0.0,1,22a30e3ce4b939623cb37b93be93e573,1
113,166.333333333,499.0,0.0,10.0,0.0,0.0,1,db97b0629cf21a275d7c9d33097d1589,5
114,260.0,780.0,0.0,11.0,0.0,0.0,1,db97b0629cf21a275d7c9d33097d1589,6
115,1277.33333333,3832.0,0.0,8.0,0.0,0.0,1,db0847b92aea77f5c461e138f36926de,6
116,165.0,495.0,0.0,4.0,0.0,0.0,1,db0847b92aea77f5c461e138f36926de,9
117,453.5,907.0,0.0,11.0,0.0,0.0,1,8b378336486ab243303c3ee41d0dfd7f,1
118,37483.5,74967.0,0.0,1.0,0.0,0.0,1,79b41d8e998ec229f8a148c7102fbbc4,1
119,47576.0,190304.0,0.0,134.0,0.0,0.0,1,709d4e32cef7cf45b1ff66a4efda38d5,1
120,14549.0,58196.0,0.0,103.0,0.0,0.0,1,709d4e32cef7cf45b1ff66a4efda38d5,2
121,43226.0,172904.0,0.0,8.0,0.0,0.0,1,709d4e32cef7cf45b1ff66a4efda38d5,4
122,383.5,767.0,0.0,14.0,0.0,0.0,1,e345e609275172db78ecdbbd6d0384d5,1
123,940.75,3763.0,0.0,11.0,0.0,0.0,1,57762da5f1ffd4fb54eb211ce0a57024,4
124,296.0,1184.0,0.0,24.0,0.0,0.0,1,57762da5f1ffd4fb54eb211ce0a57024,7
125,6030.75,24123.0,1.0,31.0,1449.0,12.0,1,57762da5f1ffd4fb54eb211ce0a57024,8
126,119.0,238.0,0.0,6.0,0.0,0.0,1,842870ca8e77d58f6e80aa22b892da8e,7
127,127.2,636.0,0.0,6.0,0.0,0.0,1,8762581830464e6d7a0338278bfdf74c,1
128,345.2,1726.0,0.0,35.0,0.0,0.0,1,8762581830464e6d7a0338278bfdf74c,3
129,6739.8,33699.0,2.0,21.0,1.0,0.0,1,8762581830464e6d7a0338278bfdf74c,4
130,106.0,530.0,0.0,7.0,0.0,0.0,1,8762581830464e6d7a0338278bfdf74c,5
131,47396.0,94792.0,4.0,0.0,10284.0,164.0,1,eb2098a8ce8ac5bb7d8da117c7410d20,3
132,103.75,415.0,0.0,10.0,0.0,0.0,1,e0d4cbd7c938e934891b145352d2b473,4
133,56.25,225.0,0.0,5.0,0.0,0.0,1,e0d4cbd7c938e934891b145352d2b473,5
134,170.5,682.0,0.0,23.0,0.0,0.0,1,e0d4cbd7c938e934891b145352d2b473,6
135,110.0,220.0,0.0,9.0,0.0,0.0,1,4e7362512ac21c865690c38c50740b16,6
136,3673.5,7347.0,4.0,0.0,5339.0,5.0,1,e9a27b856ff7b1d5ad97e98bda65cbc3,1
137,544.0,1088.0,0.0,4.0,0.0,0.0,1,6a4836c761fe32f7cc955e72547f7eef,3
138,529.0,1587.0,0.0,5.0,0.0,0.0,1,f35048cd7bdb9a2255022638be74973a,3
139,154.0,462.0,0.0,5.0,0.0,0.0,1,f35048cd7bdb9a2255022638be74973a,5
140,961.666666667,2885.0,2.0,0.0,248.0,9.0,1,b90dedebb4a7d7832cfb811785e00a86,3
141,1062188.33333,3186565.0,16.0,346.0,2246141.0,199.0,1,b90dedebb4a7d7832cfb811785e00a86,12
142,605.333333333,1816.0,0.0,7.0,0.0,0.0,1,303a126cadf2eb9766d7eba4f2189a99,2
143,202315.666667,606947.0,18.0,125.0,386158.0,34.0,1,303a126cadf2eb9766d7eba4f2189a99,5
144,139.0,556.0,0.0,5.0,0.0,0.0,1,e9589dd10378639fffa19088363a43dd,5
145,67.75,271.0,0.0,5.0,0.0,0.0,1,e9589dd10378639fffa19088363a43dd,6
146,84.0,336.0,0.0,6.0,0.0,0.0,1,e9589dd10378639fffa19088363a43dd,8
147,10778.5,21557.0,2.0,0.0,20.0,5.0,1,7ae4ee7abc2b8714f2a46f1e07d050bf,2
148,60.5,121.0,0.0,6.0,0.0,0.0,1,75e0bf72540152dc1f60ad40cf03c6ed,8
149,509.666666667,1529.0,0.0,15.0,0.0,0.0,1,66458921fd513e552676c6a9298c473a,5
150,209333.0,627999.0,9.0,861.0,608823.0,117.0,1,66458921fd513e552676c6a9298c473a,6
151,85.5,171.0,0.0,3.0,0.0,0.0,1,e4c6a7952ab8e0683983ff3343fda9ec,1
152,306242.5,612485.0,4.0,42.0,598548.0,34.0,1,b9a3603754e28572fc64b516c4a84252,3
153,101.5,203.0,0.0,5.0,0.0,0.0,1,5270a57d5f0cfbad7249f15fb5b1a6d9,2
154,258.909090909,2848.0,0.0,38.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,4
155,1763.63636364,19400.0,0.0,63.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,5
156,13932.9090909,153262.0,0.0,136.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,6
157,20.0,220.0,0.0,4.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,8
158,2196.18181818,24158.0,0.0,42.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,9
159,56.9090909091,626.0,0.0,11.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,10
160,5996.90909091,65966.0,0.0,63.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,11
161,9812.27272727,107935.0,0.0,128.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,12
162,78.1818181818,860.0,0.0,10.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,14
163,17.0,187.0,0.0,3.0,0.0,0.0,1,6c16df46c2be2c9d37ae7dc8bfccba2f,15
164,141.333333333,424.0,0.0,1.0,0.0,0.0,1,363b4f0c04201e468e5186a344084bdb,2
165,1206935.66667,3620807.0,19.0,516.0,3487788.0,239.0,1,363b4f0c04201e468e5186a344084bdb,4
166,288.0,576.0,0.0,3.0,0.0,0.0,1,f106451912d5a9258c0d173e2aa3160c,1
167,201884.5,403769.0,8.0,77.0,346381.0,0.0,1,24ceb4477e29acde12035499e73d83bd,3
168,353.5,707.0,0.0,2.0,0.0,0.0,1,3cbf8bd1fe765aff30b924e3af0c05c9,2
169,45.4,227.0,0.0,5.0,0.0,0.0,1,44bdfeb52695b29a474b61df16b1a14b,3
170,125.2,626.0,0.0,5.0,0.0,0.0,1,44bdfeb52695b29a474b61df16b1a14b,5
171,48.8,244.0,0.0,3.0,0.0,0.0,1,44bdfeb52695b29a474b61df16b1a14b,8
172,24006.0,120030.0,0.0,9.0,0.0,0.0,1,44bdfeb52695b29a474b61df16b1a14b,10
173,166.5,333.0,0.0,7.0,0.0,0.0,1,e5aaee7705270bf5a9a4f9be1ec4e9e0,1
174,573.0,1146.0,0.0,7.0,0.0,0.0,1,36466b9dcc5028d277d2fd4bab16e9d5,3
175,189.5,758.0,0.0,7.0,0.0,0.0,1,2e9072657da11634649369541ddca109,2
176,129.5,518.0,1.0,12.0,51.0,5.0,1,2e9072657da11634649369541ddca109,3
177,234526.75,938107.0,7.0,54.0,106703.0,37.0,1,2e9072657da11634649369541ddca109,8
178,94.0,376.0,0.0,8.0,0.0,0.0,1,192b365afe5ccea2bd1366d38f3d1ed2,1
179,65.25,261.0,0.0,9.0,0.0,0.0,1,192b365afe5ccea2bd1366d38f3d1ed2,13
180,125155.0,500620.0,6.0,460.0,437845.0,39.0,1,192b365afe5ccea2bd1366d38f3d1ed2,14
181,312.0,936.0,0.0,16.0,0.0,0.0,1,51500b00bc829e88dc07648239ed41ca,9
182,699.666666667,2099.0,0.0,4.0,0.0,0.0,1,51500b00bc829e88dc07648239ed41ca,11
183,14.3333333333,43.0,0.0,1.0,0.0,0.0,1,09d20d803bb0f86e80e305a338f93d1f,10
184,103.666666667,311.0,0.0,12.0,0.0,0.0,1,09d20d803bb0f86e80e305a338f93d1f,11
185,49282.5,98565.0,2.0,0.0,1802.0,68.0,1,3bbc9f6089d9bfcfc9b4cb751d5e12cf,4
186,857484.0,1714968.0,12.0,153.0,1111956.0,30.0,1,812aff82ecb1033c3c54429f0fd53a5d,2
187,309609.5,619219.0,2.0,0.0,335.0,7.0,1,3661af4dc87c8f252199c8d18c803e6f,1
188,106.25,425.0,0.0,9.0,0.0,0.0,1,7fb7c98f24d248f6b05727fbc7548b96,7
189,33.5,134.0,0.0,3.0,0.0,0.0,1,7fb7c98f24d248f6b05727fbc7548b96,10
190,39.25,157.0,0.0,4.0,0.0,0.0,1,7fb7c98f24d248f6b05727fbc7548b96,15
191,3902.66666667,11708.0,0.0,22.0,0.0,0.0,1,ff11e06a320484d2ba5510015daa7add,1
192,313.666666667,941.0,0.0,10.0,0.0,0.0,1,ff11e06a320484d2ba5510015daa7add,2
193,617078.5,1234157.0,14.0,0.0,977978.0,161.0,1,0019bbc70f71e4620273237a1e99bfde,1
194,183.0,366.0,0.0,7.0,0.0,0.0,1,985a6a7ac334037d3a6748c02cbf2203,1
195,300.5,601.0,0.0,9.0,0.0,0.0,1,fc391058576d150a1f3832e5c3cb74d3,1
196,287.333333333,862.0,2.0,0.0,613.0,11.0,1,5f88549afdf2b7bbc5c9f36a88d749bf,3
197,120.0,360.0,1.0,0.0,29.0,4.0,1,5f88549afdf2b7bbc5c9f36a88d749bf,4
198,172.0,344.0,0.0,6.0,0.0,0.0,1,6aec0694f6be51870fb0e5cf1232de2c,1
199,4071.5,8143.0,2.0,32.0,6349.0,6.0,1,9ddc9f10ba2fb09826695611a6c91589,7
200,133.333333333,400.0,0.0,6.0,0.0,0.0,1,4a3e607726817462b2c1963de050ca11,3
201,164.333333333,493.0,0.0,5.0,0.0,0.0,1,4a3e607726817462b2c1963de050ca11,4
202,302.5,605.0,0.0,19.0,0.0,0.0,1,61d60a6987d8adac0277f81e03f3d088,1
203,1430.0,2860.0,0.0,13.0,0.0,0.0,1,051f200b1abbe58f944015cf2010cbcc,1
204,44560.5,89121.0,2.0,0.0,21853.0,52.0,1,427a713a7605caeaa98b229b7a40cb91,4
205,333.5,667.0,0.0,11.0,0.0,0.0,1,fe8e101eadc2d1722e1478ae98ca755c,2
206,393.0,786.0,0.0,11.0,0.0,0.0,1,86fd8fce1b7f77c0e6e08c8954239b03,3
207,37273.5,149094.0,4.0,32.0,2211.0,1.0,1,ca507964cd277a2023e3a41ad566aa6a,1
208,7363.75,29455.0,0.0,17.0,0.0,0.0,1,ca507964cd277a2023e3a41ad566aa6a,5
209,618.0,2472.0,0.0,4.0,0.0,0.0,1,ca507964cd277a2023e3a41ad566aa6a,6
210,394.5,789.0,0.0,9.0,0.0,0.0,1,d83a2c214a4d65a1b9a412bec4d8fcc0,2
211,241.0,482.0,0.0,9.0,0.0,0.0,1,02c78549a70435837a6b4d35a1e6fadd,2
212,182.0,364.0,0.0,9.0,0.0,0.0,1,67d03b8c824946ac99ba87941aa688b2,4
213,238.333333333,715.0,0.0,14.0,0.0,0.0,1,36e319d635b95f650b9788e2b91354a7,1
214,18870.3333333,56611.0,0.0,9.0,0.0,0.0,1,36e319d635b95f650b9788e2b91354a7,2
215,160.142857143,1121.0,0.0,3.0,0.0,0.0,1,95a8908e60888df3c52d999a3977d595,1
216,27.7142857143,194.0,0.0,3.0,0.0,0.0,1,95a8908e60888df3c52d999a3977d595,5
217,244.142857143,1709.0,0.0,7.0,0.0,0.0,1,95a8908e60888df3c52d999a3977d595,7
218,62.4285714286,437.0,0.0,3.0,0.0,0.0,1,95a8908e60888df3c52d999a3977d595,10
219,143.285714286,1003.0,0.0,6.0,0.0,0.0,1,95a8908e60888df3c52d999a3977d595,14
220,259.142857143,1814.0,0.0,1.0,0.0,0.0,1,95a8908e60888df3c52d999a3977d595,16
221,493.0,986.0,0.0,10.0,0.0,0.0,1,1e74ab8ace869225b82a2398ab4149f1,3
222,84048.0,336192.0,4.0,0.0,98533.0,93.0,1,d99710205cba66010010a099adf0fd16,1
223,139.5,558.0,0.0,15.0,0.0,0.0,1,d99710205cba66010010a099adf0fd16,4
224,420.5,1682.0,0.0,8.0,0.0,0.0,1,d99710205cba66010010a099adf0fd16,5
225,334408.5,668817.0,4.0,18.0,600485.0,11.0,1,80f36daf06b99019a04241cb16705791,2
226,245.666666667,737.0,0.0,11.0,0.0,0.0,1,039301ae48f7d184e98085f272c83b82,4
227,115513.0,346539.0,0.0,24.0,0.0,0.0,1,039301ae48f7d184e98085f272c83b82,6
228,2883.75,11535.0,0.0,21.0,0.0,0.0,1,2ec2d010aa76cb29d4f81593e29d3061,1
229,80.75,323.0,0.0,2.0,0.0,0.0,1,2ec2d010aa76cb29d4f81593e29d3061,6
230,240.75,963.0,0.0,12.0,0.0,0.0,1,2ec2d010aa76cb29d4f81593e29d3061,7
231,247.5,495.0,0.0,2.0,0.0,0.0,1,5a0b27a9cb4e9a0207dd3546c77b2902,4
232,324.714285714,2273.0,0.0,9.0,0.0,0.0,1,98ab844f284697d0597e2e70c78c8980,2
233,703.571428571,4925.0,1.0,18.0,18.0,5.0,1,98ab844f284697d0597e2e70c78c8980,4
234,219.142857143,1534.0,1.0,0.0,9.0,3.0,1,98ab844f284697d0597e2e70c78c8980,5
235,576.285714286,4034.0,3.0,86.0,2774.0,69.0,1,98ab844f284697d0597e2e70c78c8980,7
236,494.714285714,3463.0,2.0,68.0,2072.0,57.0,1,98ab844f284697d0597e2e70c78c8980,8
237,29.8571428571,209.0,0.0,5.0,0.0,0.0,1,98ab844f284697d0597e2e70c78c8980,9
238,310.0,620.0,0.0,16.0,0.0,0.0,1,71ae686bcf24f847e787fa9307a12276,1
239,193.333333333,580.0,0.0,9.0,0.0,0.0,1,8c21d330ceeaf4b2172e8f1c7c34f4f0,2
240,271.333333333,814.0,0.0,6.0,0.0,0.0,1,8c21d330ceeaf4b2172e8f1c7c34f4f0,4
241,17691.0,88455.0,0.0,9.0,0.0,0.0,1,b755782e0fd7d530f244012ce7d06d0d,2
242,593.4,2967.0,0.0,6.0,0.0,0.0,1,b755782e0fd7d530f244012ce7d06d0d,3
243,1461.8,7309.0,0.0,2.0,0.0,0.0,1,b755782e0fd7d530f244012ce7d06d0d,5
244,4295.8,21479.0,0.0,20.0,0.0,0.0,1,b755782e0fd7d530f244012ce7d06d0d,6
245,734305.5,1468611.0,9.0,411.0,1101056.0,298.0,1,6a9899f54d6e16fb27f64e4b2f930a35,15
246,209.0,418.0,0.0,2.0,0.0,0.0,2,b793980640d4717bcd1ac19b31b6bbb9,1
247,90950.5,181901.0,18.0,87.0,6425.0,19.0,2,fdadbeb634aefddfde792fe95a029e44,4
248,262.666666667,788.0,0.0,13.0,0.0,0.0,2,c36f6185df7be6501b70e816970ce74e,1
249,120.333333333,361.0,0.0,2.0,0.0,0.0,2,c36f6185df7be6501b70e816970ce74e,4
250,285908.5,571817.0,3.0,0.0,3650.0,0.0,2,3e77cb36ae3e79ca0db7ce56dd4d262f,1
251,676.571428571,4736.0,3.0,0.0,4301.0,32.0,2,1e56e42003b6fe88e3e9dbd2db967bf6,1
252,12638.8571429,88472.0,2.0,119.0,87958.0,39.0,2,1e56e42003b6fe88e3e9dbd2db967bf6,2
253,25.7142857143,180.0,0.0,1.0,0.0,0.0,2,1e56e42003b6fe88e3e9dbd2db967bf6,5
254,33.5714285714,235.0,0.0,1.0,0.0,0.0,2,1e56e42003b6fe88e3e9dbd2db967bf6,6
255,94.8571428571,664.0,0.0,6.0,0.0,0.0,2,1e56e42003b6fe88e3e9dbd2db967bf6,9
256,71697.4285714,501882.0,3.0,181.0,499541.0,31.0,2,1e56e42003b6fe88e3e9dbd2db967bf6,28
257,128.0,256.0,0.0,1.0,0.0,0.0,2,e52a5d3ed924768cca137b57a07b7152,1
258,9914.0,49570.0,0.0,15.0,0.0,0.0,2,feb289ffe71255290634046a778f286f,1
